gene	length_nt	header
Rps4x	804	lcl|NC_000086.8_cds_NP_001412922.1_96190 [gene=Rps4x] [db_xref=GeneID:20102] [protein=small ribosomal subunit protein eS4 isoform 1] [protein_id=NP_001412922.1] [location=complement(join(101228636..101228737,101229109..101229266,101230002..101230173,101230961..101231058,101231428..101231608,101231900..101231977,101232173..101232187))] [gbkey=CDS]
Rps4x	738	lcl|NC_000086.8_cds_NP_001412924.1_96191 [gene=Rps4x] [db_xref=GeneID:20102] [protein=small ribosomal subunit protein eS4 isoform 4] [protein_id=NP_001412924.1] [location=complement(join(101228636..101228737,101229109..101229266,101230002..101230173,101230961..101231058,101231428..101231608,101231900..101231926))] [gbkey=CDS]
Rps6ka6	2331	lcl|NC_000086.8_cds_XP_011246008.1_96360 [gene=Rps6ka6] [db_xref=GeneID:67071] [protein=ribosomal protein S6 kinase alpha-6 isoform X4] [protein_id=XP_011246008.1] [location=complement(join(110299477..110299608,110300784..110300915,110308278..110308395,110309905..110309981,110314375..110314536,110317153..110317311,110318342..110318431,110319030..110319152,110319547..110319677,110320232..110320334,110322402..110322460,110323235..110323323,110323535..110323605,110326795..110326937,110330609..110330646,110331367..110331473,110342311..110342390,110344014..110344094,110344884..110344965,110348850..110348966,110355928..110355987,110359989..110360051,110396366..110396479))] [gbkey=CDS]
Rps6ka6	2520	lcl|NC_000086.8_cds_XP_006528466.1_96361 [gene=Rps6ka6] [db_xref=GeneID:67071] [protein=ribosomal protein S6 kinase alpha-6 isoform X3] [protein_id=XP_006528466.1] [location=complement(join(110299477..110299608,110300784..110300915,110308278..110308395,110309905..110309981,110314375..110314536,110317153..110317311,110318342..110318431,110319030..110319152,110319547..110319677,110320232..110320334,110322402..110322460,110323235..110323323,110323535..110323605,110326795..110326937,110330609..110330646,110331367..110331473,110342311..110342390,110344014..110344094,110344884..110344965,110348850..110348966,110355928..110355987,110372547..110372798,110396366..110396479))] [gbkey=CDS]
Rps6ka6	2568	lcl|NC_000086.8_cds_XP_006528465.1_96362 [gene=Rps6ka6] [db_xref=GeneID:67071] [protein=ribosomal protein S6 kinase alpha-6 isoform X2] [protein_id=XP_006528465.1] [location=complement(join(110299477..110299608,110300784..110300915,110308278..110308395,110309905..110309966,110314375..110314536,110317153..110317311,110318342..110318431,110319030..110319152,110319547..110319677,110320232..110320334,110322402..110322460,110323235..110323323,110323535..110323605,110326795..110326937,110330609..110330646,110331367..110331473,110342311..110342390,110344014..110344094,110344884..110344965,110348850..110348966,110355928..110355987,110359989..110360051,110372547..110372798,110396366..110396479))] [gbkey=CDS]
Rps6ka6	2583	lcl|NC_000086.8_cds_XP_006528463.1_96363 [gene=Rps6ka6] [db_xref=GeneID:67071] [protein=ribosomal protein S6 kinase alpha-6 isoform X1] [protein_id=XP_006528463.1] [location=complement(join(110299477..110299608,110300784..110300915,110308278..110308395,110309905..110309981,110314375..110314536,110317153..110317311,110318342..110318431,110319030..110319152,110319547..110319677,110320232..110320334,110322402..110322460,110323235..110323323,110323535..110323605,110326795..110326937,110330609..110330646,110331367..110331473,110342311..110342390,110344014..110344094,110344884..110344965,110348850..110348966,110355928..110355987,110359989..110360051,110372547..110372798,110396366..110396479))] [gbkey=CDS]
Rps6ka6	2583	lcl|NC_000086.8_cds_XP_006528464.1_96364 [gene=Rps6ka6] [db_xref=GeneID:67071] [protein=ribosomal protein S6 kinase alpha-6 isoform X1] [protein_id=XP_006528464.1] [location=complement(join(110299477..110299608,110300784..110300915,110308278..110308395,110309905..110309981,110314375..110314536,110317153..110317311,110318342..110318431,110319030..110319152,110319547..110319677,110320232..110320334,110322402..110322460,110323235..110323323,110323535..110323605,110326795..110326937,110330609..110330646,110331367..110331473,110342311..110342390,110344014..110344094,110344884..110344965,110348850..110348966,110355928..110355987,110359989..110360051,110372547..110372798,110396366..110396479))] [gbkey=CDS]
Rps6ka6	2583	lcl|NC_000086.8_cds_NP_080225.2_96365 [gene=Rps6ka6] [db_xref=CCDS:CCDS30356.1,GeneID:67071] [protein=ribosomal protein S6 kinase alpha-6 isoform 1] [protein_id=NP_080225.2] [location=complement(join(110299477..110299608,110300784..110300915,110308278..110308395,110309905..110309981,110314375..110314536,110317153..110317311,110318342..110318431,110319030..110319152,110319547..110319677,110320232..110320334,110322402..110322460,110323235..110323323,110323535..110323605,110326795..110326937,110330609..110330646,110331367..110331473,110342311..110342390,110344014..110344094,110344884..110344965,110348850..110348966,110355928..110355987,110359989..110360051,110372547..110372798,110396366..110396479))] [gbkey=CDS]
Rps6ka6	2331	lcl|NC_000086.8_cds_XP_030107348.1_96366 [gene=Rps6ka6] [db_xref=GeneID:67071] [protein=ribosomal protein S6 kinase alpha-6 isoform X5] [protein_id=XP_030107348.1] [location=complement(join(110299477..110299608,110300784..110300915,110308278..110308395,110309905..110309966,110314375..110314536,110317153..110317311,110318342..110318431,110319030..110319152,110319547..110319677,110320232..110320334,110322402..110322460,110323235..110323323,110323535..110323605,110326795..110326937,110330609..110330646,110331367..110331473,110342311..110342390,110344014..110344094,110344884..110344965,110348850..110348966,110355928..110355987,110359989..110360051,110372547..110372675))] [gbkey=CDS]
Rps6ka6	2280	lcl|NC_000086.8_cds_NP_001385703.1_96367 [gene=Rps6ka6] [db_xref=GeneID:67071] [protein=ribosomal protein S6 kinase alpha-6 isoform 3] [protein_id=NP_001385703.1] [location=complement(join(110299477..110299608,110300784..110300915,110308278..110308395,110309905..110309966,110314375..110314536,110317153..110317311,110318342..110318431,110319030..110319152,110319547..110319677,110320232..110320334,110322402..110322460,110323235..110323323,110323535..110323605,110326795..110326937,110330609..110330646,110331367..110331473,110342311..110342390,110344014..110344094,110344884..110344965,110348850..110348966,110355928..110355987,110359989..110360051,110372547..110372624))] [gbkey=CDS]
Rps6ka6	2295	lcl|NC_000086.8_cds_NP_001361636.2_96368 [gene=Rps6ka6] [db_xref=GeneID:67071] [protein=ribosomal protein S6 kinase alpha-6 isoform 2] [protein_id=NP_001361636.2] [location=complement(join(110299477..110299608,110300784..110300915,110308278..110308395,110309905..110309981,110314375..110314536,110317153..110317311,110318342..110318431,110319030..110319152,110319547..110319677,110320232..110320334,110322402..110322460,110323235..110323323,110323535..110323605,110326795..110326937,110330609..110330646,110331367..110331473,110342311..110342390,110344014..110344094,110344884..110344965,110348850..110348966,110355928..110355987,110359989..110360051,110372547..110372624))] [gbkey=CDS]
Rps6ka6	2199	lcl|NC_000086.8_cds_XP_011246009.1_96369 [gene=Rps6ka6] [db_xref=GeneID:67071] [protein=ribosomal protein S6 kinase alpha-6 isoform X6] [protein_id=XP_011246009.1] [location=complement(join(110299477..110299608,110300784..110300915,110308278..110308395,110309905..110309981,110314375..110314536,110317153..110317311,110318342..110318431,110319030..110319152,110319547..110319677,110320232..110320334,110322402..110322460,110323235..110323323,110323535..110323605,110326795..110326937,110330609..110330646,110331367..110331473,110342311..110342390,110344014..110344094,110344884..110344965,110348850..110348966,110355928..110355987,110359989..110360033))] [gbkey=CDS]
Rps12-ps11	399	lcl|NC_000086.8_cds_XP_036018062.1_96485 [gene=Rps12-ps11] [db_xref=GeneID:434843] [protein=40S ribosomal protein S12-like] [protein_id=XP_036018062.1] [location=complement(123379656..123380054)] [gbkey=CDS]
Rps12-ps12	399	lcl|NC_000086.8_cds_XP_036018063.1_96486 [gene=Rps12-ps12] [db_xref=GeneID:665463] [protein=40S ribosomal protein S12-like] [protein_id=XP_036018063.1] [location=complement(123509061..123509459)] [gbkey=CDS]
Rps12-ps18	399	lcl|NC_000086.8_cds_XP_036018064.1_96487 [gene=Rps12-ps18] [db_xref=GeneID:100038969] [protein=40S ribosomal protein S12-like] [protein_id=XP_036018064.1] [location=complement(123912867..123913265)] [gbkey=CDS]
Rps12-ps15	399	lcl|NC_000086.8_cds_XP_036018065.1_96488 [gene=Rps12-ps15] [db_xref=GeneID:665522] [protein=40S ribosomal protein S12-like] [protein_id=XP_036018065.1] [location=complement(124030688..124031086)] [gbkey=CDS]
Rps12-ps13	399	lcl|NC_000086.8_cds_XP_036018067.1_96490 [gene=Rps12-ps13] [db_xref=GeneID:665579] [protein=40S ribosomal protein S12-like] [protein_id=XP_036018067.1] [location=complement(124582456..124582854)] [gbkey=CDS]
Rps12-ps14	399	lcl|NC_000086.8_cds_XP_036018068.1_96491 [gene=Rps12-ps14] [db_xref=GeneID:665611] [protein=40S ribosomal protein S12-like] [protein_id=XP_036018068.1] [location=complement(124765306..124765704)] [gbkey=CDS]
Rps12-ps16	399	lcl|NC_000086.8_cds_XP_036018069.1_96492 [gene=Rps12-ps16] [db_xref=GeneID:626048] [protein=40S ribosomal protein S12-like] [protein_id=XP_036018069.1] [location=complement(124894589..124894987)] [gbkey=CDS]
Rpl36a	321	lcl|NC_000086.8_cds_NP_063918.1_96568 [gene=Rpl36a] [db_xref=CCDS:CCDS41123.1,GeneID:19982] [protein=large ribosomal subunit protein eL42] [protein_id=NP_063918.1] [location=join(133486466..133486468,133486827..133486932,133487260..133487327,133488200..133488322,133488686..133488706)] [gbkey=CDS]
Rps6ka3	2223	lcl|NC_000086.8_cds_NP_683747.1_97276 [gene=Rps6ka3] [db_xref=CCDS:CCDS30502.1,GeneID:110651] [protein=ribosomal protein S6 kinase alpha-3 isoform 1] [protein_id=NP_683747.1] [location=join(158039116..158039184,158068262..158068318,158094460..158094576,158100917..158100998,158109837..158109917,158110768..158110847,158111367..158111473,158113554..158113591,158113783..158113925,158115147..158115217,158119691..158119779,158119959..158120023,158120182..158120284,158120914..158121038,158125581..158125706,158128336..158128425,158130012..158130170,158132248..158132409,158134360..158134436,158135312..158135429,158145638..158145778,158146359..158146481)] [gbkey=CDS]
Rps6ka3	2160	lcl|NC_000086.8_cds_XP_036017675.1_97277 [gene=Rps6ka3] [db_xref=GeneID:110651] [protein=ribosomal protein S6 kinase alpha-3 isoform X1] [protein_id=XP_036017675.1] [location=join(158067244..158067249,158068262..158068318,158094460..158094576,158100917..158100998,158109837..158109917,158110768..158110847,158111367..158111473,158113554..158113591,158113783..158113925,158115147..158115217,158119691..158119779,158119959..158120023,158120182..158120284,158120914..158121038,158125581..158125706,158128336..158128425,158130012..158130170,158132248..158132409,158134360..158134436,158135312..158135429,158145638..158145778,158146359..158146481)] [gbkey=CDS]
Rps6ka3	2139	lcl|NC_000086.8_cds_XP_017173843.1_97278 [gene=Rps6ka3] [db_xref=GeneID:110651] [protein=ribosomal protein S6 kinase alpha-3 isoform X2] [protein_id=XP_017173843.1] [location=join(158068277..158068318,158094460..158094576,158100917..158100998,158109837..158109917,158110768..158110847,158111367..158111473,158113554..158113591,158113783..158113925,158115147..158115217,158119691..158119779,158119959..158120023,158120182..158120284,158120914..158121038,158125581..158125706,158128336..158128425,158130012..158130170,158132248..158132409,158134360..158134436,158135312..158135429,158145638..158145778,158146359..158146481)] [gbkey=CDS]
Rps6ka3	2139	lcl|NC_000086.8_cds_XP_017173844.1_97279 [gene=Rps6ka3] [db_xref=GeneID:110651] [protein=ribosomal protein S6 kinase alpha-3 isoform X2] [protein_id=XP_017173844.1] [location=join(158068277..158068318,158094460..158094576,158100917..158100998,158109837..158109917,158110768..158110847,158111367..158111473,158113554..158113591,158113783..158113925,158115147..158115217,158119691..158119779,158119959..158120023,158120182..158120284,158120914..158121038,158125581..158125706,158128336..158128425,158130012..158130170,158132248..158132409,158134360..158134436,158135312..158135429,158145638..158145778,158146359..158146481)] [gbkey=CDS]
Rps6ka3	2139	lcl|NC_000086.8_cds_NP_001333604.1_97280 [gene=Rps6ka3] [db_xref=CCDS:CCDS85822.1,GeneID:110651] [protein=ribosomal protein S6 kinase alpha-3 isoform 2] [protein_id=NP_001333604.1] [location=join(158068277..158068318,158094460..158094576,158100917..158100998,158109837..158109917,158110768..158110847,158111367..158111473,158113554..158113591,158113783..158113925,158115147..158115217,158119691..158119779,158119959..158120023,158120182..158120284,158120914..158121038,158125581..158125706,158128336..158128425,158130012..158130170,158132248..158132409,158134360..158134436,158135312..158135429,158145638..158145778,158146359..158146481)] [gbkey=CDS]
Rps6ka3	2139	lcl|NC_000086.8_cds_XP_030107056.1_97281 [gene=Rps6ka3] [db_xref=GeneID:110651] [protein=ribosomal protein S6 kinase alpha-3 isoform X2] [protein_id=XP_030107056.1] [location=join(158068277..158068318,158094460..158094576,158100917..158100998,158109837..158109917,158110768..158110847,158111367..158111473,158113554..158113591,158113783..158113925,158115147..158115217,158119691..158119779,158119959..158120023,158120182..158120284,158120914..158121038,158125581..158125706,158128336..158128425,158130012..158130170,158132248..158132409,158134360..158134436,158135312..158135429,158145638..158145778,158146359..158146481)] [gbkey=CDS]
Rps6ka3	2139	lcl|NC_000086.8_cds_XP_030107058.1_97282 [gene=Rps6ka3] [db_xref=GeneID:110651] [protein=ribosomal protein S6 kinase alpha-3 isoform X2] [protein_id=XP_030107058.1] [location=join(158068277..158068318,158094460..158094576,158100917..158100998,158109837..158109917,158110768..158110847,158111367..158111473,158113554..158113591,158113783..158113925,158115147..158115217,158119691..158119779,158119959..158120023,158120182..158120284,158120914..158121038,158125581..158125706,158128336..158128425,158130012..158130170,158132248..158132409,158134360..158134436,158135312..158135429,158145638..158145778,158146359..158146481)] [gbkey=CDS]
Rps6ka3	2139	lcl|NC_000086.8_cds_XP_036017676.1_97283 [gene=Rps6ka3] [db_xref=GeneID:110651] [protein=ribosomal protein S6 kinase alpha-3 isoform X2] [protein_id=XP_036017676.1] [location=join(158068277..158068318,158094460..158094576,158100917..158100998,158109837..158109917,158110768..158110847,158111367..158111473,158113554..158113591,158113783..158113925,158115147..158115217,158119691..158119779,158119959..158120023,158120182..158120284,158120914..158121038,158125581..158125706,158128336..158128425,158130012..158130170,158132248..158132409,158134360..158134436,158135312..158135429,158145638..158145778,158146359..158146481)] [gbkey=CDS]
Rps6ka3	2139	lcl|NC_000086.8_cds_XP_006528750.1_97284 [gene=Rps6ka3] [db_xref=GeneID:110651] [protein=ribosomal protein S6 kinase alpha-3 isoform X2] [protein_id=XP_006528750.1] [location=join(158068277..158068318,158094460..158094576,158100917..158100998,158109837..158109917,158110768..158110847,158111367..158111473,158113554..158113591,158113783..158113925,158115147..158115217,158119691..158119779,158119959..158120023,158120182..158120284,158120914..158121038,158125581..158125706,158128336..158128425,158130012..158130170,158132248..158132409,158134360..158134436,158135312..158135429,158145638..158145778,158146359..158146481)] [gbkey=CDS]
Rps6ka3	2136	lcl|NC_000086.8_cds_XP_006528751.1_97285 [gene=Rps6ka3] [db_xref=GeneID:110651] [protein=ribosomal protein S6 kinase alpha-3 isoform X3] [protein_id=XP_006528751.1] [location=join(158086358..158086396,158094460..158094576,158100917..158100998,158109837..158109917,158110768..158110847,158111367..158111473,158113554..158113591,158113783..158113925,158115147..158115217,158119691..158119779,158119959..158120023,158120182..158120284,158120914..158121038,158125581..158125706,158128336..158128425,158130012..158130170,158132248..158132409,158134360..158134436,158135312..158135429,158145638..158145778,158146359..158146481)] [gbkey=CDS]
